"Country","City","TypeContract","PriceValue"
"Romania","Mogosoaia","Furnizare","26800"
"Romania","Mogosoaia","Furnizare","41550"
"Romania","Mogosoaia","Furnizare","45332"
"Romania","Mogosoaia","Furnizare","56363"
"Romania","Mogosoaia","Furnizare","136678"
"Romania","Mogosoaia","Furnizare","450026"
"Romania","Mogosoaia","Furnizare","108480"
"Romania","Mogosoaia","Furnizare","212080"
"Romania","Mogosoaia","Furnizare","25610"
"Romania","Mogosoaia","Furnizare","246950"
"Romania","Mogosoaia","Furnizare","116500"
"Romania","Tulcea","Furnizare","1705310"
"Romania","Zalau","Servicii","35424"
"Romania","Zalau","Servicii","45360"
"Romania","Radauti","Furnizare","13415"
"Romania","Radauti","Furnizare","12914"
"Romania","Radauti","Furnizare","12542"
"Romania","Radauti","Furnizare","22509"
"Romania","Radauti","Furnizare","6595"
"Romania","Radauti","Furnizare","6860"
"Romania","Radauti","Furnizare","20526"
"Romania","Radauti","Furnizare","104410"
"Romania","Radauti","Furnizare","71810"
"Romania","Radauti","Furnizare","12250"
"Romania","Bucuresti","Furnizare","420100"
"Romania","Bucuresti","Furnizare","305480"
"Romania","Constanta","Furnizare","79273"
"Romania","Iasi","Lucrari","798014"
"Romania","Bucuresti","Furnizare","1722000"
"Romania","Bucuresti","Furnizare","1788000"
"Romania","Bucuresti","Furnizare","2480000"
"Romania","Bucuresti","Furnizare","613"
"Romania","Podari","Servicii","5000"
"Romania","Campulung","Servicii","1950"
"Romania","Campulung","Servicii","59738"
"Romania","Campulung","Servicii","9750"
"Romania","simleu Silvaniei","Servicii","23414"
"Romania","simleu Silvaniei","Servicii","45824"
"Romania","Bucuresti","Furnizare","162988"
"Romania","Tecuci","Furnizare","492000"
"Romania","Bacau","Furnizare","1080"
"Romania","Bacau","Furnizare","6743"
"Romania","Miercurea-Ciuc","Furnizare","183608"
"Romania","Bucuresti","Lucrari","151412"
"Romania","Bucuresti","Furnizare","6450"
"Romania","Bucuresti","Furnizare","15900"
"Romania","Bucuresti","Furnizare","2343"
"Romania","Bucuresti","Furnizare","2094"
"Romania","Bucuresti","Furnizare","4932"
"Romania","Bucuresti","Furnizare","2400"
"Romania","Bucuresti","Furnizare","2172"
"Romania","Bucuresti","Furnizare","7500"
"Romania","Mogosoaia","Furnizare","2926"
"Romania","Mogosoaia","Furnizare","3492"
"Romania","Mogosoaia","Furnizare","9234"
"Romania","Mogosoaia","Furnizare","46080"
"Romania","Mogosoaia","Furnizare","53525"
"Romania","Mogosoaia","Furnizare","139860"
"Romania","Galati","Lucrari","357806"
"Romania","Cluj-Napoca","Furnizare","1109412"
"Romania","Bucuresti","Furnizare","106464"
"Romania","Bucuresti","Servicii","8474362"
"Romania","Bucuresti","Furnizare","139999"
"Romania","Bucuresti","Furnizare","542"
"Romania","Bucuresti","Furnizare","2646"
"Romania","Bucuresti","Furnizare","1131"
"Romania","Bucuresti","Furnizare","3720"
"Romania","Voluntari","Furnizare","1705310"
"Romania","Bucuresti","Furnizare","170800"
"Romania","Bucuresti","Furnizare","34200"
"Romania","Alba Iulia","Servicii","29692"
"Romania","Deva","Furnizare","58520"
"Romania","Deva","Furnizare","99380"
"Romania","Deva","Furnizare","351444"
"Romania","Bucuresti","Furnizare","6998"
"Romania","Dorohoi","Furnizare","514563"
"Romania","Bucuresti","Furnizare","343200"
"Romania","Brasov","Servicii","8868"
"Romania","Bucuresti","Furnizare","88800"
"Romania","Bucuresti","Furnizare","111000"
"Romania","Bucuresti","Furnizare","361700"
"Romania","Bacau","Furnizare","3375"
"Romania","Onesti","Lucrari","882382"
"Romania","Bucuresti","Furnizare","36287"
"Romania","Bucuresti","Furnizare","12174"
"Romania","Bucuresti","Furnizare","60405"
"Romania","Bucuresti","Furnizare","90020"
"Romania","Bucuresti","Furnizare","195260"
"Romania","Cluj-Napoca","Servicii","63619"
"Romania","Targu Jiu","Servicii","128000"
"Romania","Ploiesti","Lucrari","5997427"
"Romania","Craiova","Furnizare","1600"
"Romania","Craiova","Furnizare","8800"
"Romania","Targu Mures","Furnizare","159927"
"Romania","Bucuresti","Lucrari","99280"
"Romania","Bucuresti","Furnizare","182000"
"Romania","Timisoara","Servicii","26400"
"Romania","Timisoara","Servicii","7560"
"Romania","Timisoara","Servicii","15060"
"Romania","Brasov","Furnizare","39800"
"Romania","Targu Mures","Furnizare","1530"
"Romania","Targu Mures","Furnizare","122500"
"Romania","Targu Mures","Furnizare","2427"
"Romania","Targu Mures","Furnizare","1316"
"Romania","Targu Mures","Furnizare","460"
"Romania","Targu Mures","Furnizare","717"
"Romania","Targu Mures","Furnizare","1466"
"Romania","Targu Mures","Furnizare","6207"
"Romania","Targu Mures","Furnizare","3120"
"Romania","Targu Mures","Furnizare","522"
"Romania","Targu Mures","Furnizare","790"
"Romania","Targu Mures","Furnizare","1200"
"Romania","Targu Mures","Furnizare","491"
"Romania","Targu Mures","Furnizare","7425"
"Romania","Targu Mures","Furnizare","1117"
"Romania","Targu Mures","Furnizare","3636"
"Romania","Targu Mures","Furnizare","11575"
"Romania","Targu Mures","Furnizare","821"
"Romania","Targu Mures","Furnizare","18095"
"Romania","Targu Mures","Furnizare","2352"
"Romania","Targu Mures","Furnizare","13081"
"Romania","Targu Mures","Furnizare","5781"
"Romania","Targu Mures","Furnizare","2208"
"Romania","Targu Mures","Furnizare","1177"
"Romania","Targu Mures","Furnizare","919"
"Romania","Targu Mures","Furnizare","2500"
"Romania","Targu Mures","Furnizare","1690"
"Romania","Targu Mures","Furnizare","395"
"Romania","Targu Mures","Furnizare","828"
"Romania","Targu Mures","Furnizare","660"
"Romania","Targu Mures","Furnizare","471"
"Romania","Targu Mures","Furnizare","511"
"Romania","Targu Mures","Furnizare","3683"
"Romania","Targu Mures","Furnizare","1740"
"Romania","Targu Mures","Furnizare","2646"
"Romania","Targu Mures","Furnizare","5700"
"Romania","Targu Mures","Furnizare","474"
"Romania","Targu Mures","Furnizare","1128"
"Romania","Targu Mures","Furnizare","3136"
"Romania","Targu Mures","Furnizare","2143"
"Romania","Targu Mures","Furnizare","4400"
"Romania","Targu Mures","Furnizare","10800"
"Romania","Targu Mures","Furnizare","268"
"Romania","Targu Mures","Furnizare","12784"
"Romania","Targu Mures","Furnizare","11310"
"Romania","Targu Mures","Furnizare","11310"
"Romania","Targu Mures","Furnizare","10356"
"Romania","Targu Mures","Furnizare","4339"
"Romania","Targu Mures","Furnizare","3460"
"Romania","Targu Mures","Furnizare","4350"
"Romania","Targu Mures","Furnizare","282"
"Romania","Targu Mures","Furnizare","4950"
"Romania","Targu Mures","Furnizare","5083"
"Romania","Targu Mures","Furnizare","1215"
"Romania","Targu Mures","Furnizare","890"
"Romania","Targu Mures","Furnizare","3550"
"Romania","Targu Mures","Furnizare","1703"
"Romania","Targu Mures","Furnizare","2240"
"Romania","Targu Mures","Furnizare","1071"
"Romania","Targu Mures","Furnizare","1071"
"Romania","Targu Mures","Furnizare","1512"
"Romania","Targu Mures","Furnizare","15510"
"Romania","Targu Mures","Furnizare","294"
"Romania","Targu Mures","Furnizare","2400"
"Romania","Targu Mures","Furnizare","1131"
"Romania","Targu Mures","Furnizare","3180"
"Romania","Targu Mures","Furnizare","3720"
"Romania","Targu Mures","Furnizare","1996"
"Romania","Targu Mures","Furnizare","7950"
"Romania","Targu Mures","Furnizare","7243"
"Romania","Targu Mures","Furnizare","8145"
"Romania","Targu Mures","Furnizare","7500"
"Romania","Targu Mures","Furnizare","7500"
"Romania","Targu Mures","Furnizare","7500"
"Romania","Targu Mures","Furnizare","8145"
"Romania","Bucuresti","Furnizare","81311"
"Romania","Constanta","Servicii","261507"
"Romania","Satu Mare","Servicii","53681"
"Romania","Satu Mare","Servicii","77529"
"Romania","Bucuresti","Furnizare","133500"
"Romania","Bucuresti","Furnizare","9336"
"Romania","Iasi","Furnizare","109960"
"Romania","Bucuresti","Furnizare","2400"
"Romania","Bucuresti","Furnizare","5400"
"Romania","Bucuresti","Furnizare","2172"
"Romania","Bucuresti","Furnizare","8145"
"Romania","Bucuresti","Furnizare","8145"
"Romania","Cluj-Napoca","Servicii","125751"
"Romania","Otopeni","Furnizare","1081"
"Romania","Otopeni","Furnizare","1466"
"Romania","Otopeni","Furnizare","522"
"Romania","Otopeni","Furnizare","790"
"Romania","Otopeni","Furnizare","1200"
"Romania","Otopeni","Furnizare","491"
"Romania","Otopeni","Furnizare","1117"
"Romania","Otopeni","Furnizare","4260"
"Romania","Otopeni","Furnizare","18095"
"Romania","Otopeni","Furnizare","2352"
"Romania","Otopeni","Furnizare","13081"
"Romania","Otopeni","Furnizare","5781"
"Romania","Otopeni","Furnizare","1177"
"Romania","Otopeni","Furnizare","919"
"Romania","Otopeni","Furnizare","395"
"Romania","Otopeni","Furnizare","828"
"Romania","Otopeni","Furnizare","660"
"Romania","Otopeni","Furnizare","471"
"Romania","Otopeni","Furnizare","511"
"Romania","Otopeni","Furnizare","3683"
"Romania","Otopeni","Furnizare","1740"
"Romania","Otopeni","Furnizare","2646"
"Romania","Otopeni","Furnizare","5700"
"Romania","Otopeni","Furnizare","474"
"Romania","Otopeni","Furnizare","1128"
"Romania","Otopeni","Furnizare","3136"
"Romania","Otopeni","Furnizare","2143"
"Romania","Otopeni","Furnizare","268"
"Romania","Otopeni","Furnizare","12784"
"Romania","Otopeni","Furnizare","10356"
"Romania","Otopeni","Furnizare","4339"
"Romania","Otopeni","Furnizare","3460"
"Romania","Otopeni","Furnizare","4350"
"Romania","Otopeni","Furnizare","282"
"Romania","Otopeni","Furnizare","4950"
"Romania","Otopeni","Furnizare","1215"
"Romania","Otopeni","Furnizare","890"
"Romania","Otopeni","Furnizare","15510"
"Romania","Otopeni","Furnizare","294"
"Romania","Targu Mures","Servicii","51920"
"Romania","Bucuresti","Furnizare","2880"
"Romania","Bucuresti","Furnizare","4320000"
"Romania","Cluj-Napoca","Furnizare","10000"
"Romania","Miercurea-Ciuc","Furnizare","273883"
"Romania","Braila","Lucrari","462983"
"Romania","Popesti-Leordeni","Furnizare","275620"
"Romania","Bucuresti","Furnizare","15000"
"Romania","Bucuresti","Furnizare","10220"
"Romania","Bucuresti","Furnizare","33000"
"Romania","Bucuresti","Furnizare","15400"
"Romania","Bucuresti","Furnizare","6440400"
"Romania","Bucuresti","Furnizare","56363"
"Romania","Bucuresti","Furnizare","51072"
"Romania","Bucuresti","Furnizare","1235960"
"Romania","Bucuresti","Furnizare","135330"
"Romania","Bucuresti","Furnizare","1117"
"Romania","Bucuresti","Furnizare","90020"
"Romania","Bucuresti","Furnizare","14015"
"Romania","Bucuresti","Furnizare","2880"
"Romania","Corunca","Furnizare","6440400"
"Romania","Corunca","Furnizare","140000"
"Romania","Corunca","Furnizare","56363"
"Romania","Cluj-Napoca","Furnizare","9336"
"Romania","Botosani","Furnizare","33218"
"Romania","Zalau","Furnizare","14452"
"Romania","Cluj-Napoca","Furnizare","3683"
"Romania","Cluj-Napoca","Furnizare","1740"
"Romania","Cluj-Napoca","Furnizare","4350"
"Romania","Cluj-Napoca","Furnizare","4950"
"Romania","Cluj-Napoca","Furnizare","5400"
"Romania","Cluj-Napoca","Furnizare","2172"
"Romania","Cluj-Napoca","Furnizare","8145"
"Romania","Cluj-Napoca","Furnizare","7500"
"Romania","Cluj-Napoca","Furnizare","7500"
"Romania","Cluj-Napoca","Furnizare","7500"
"Romania","Cluj-Napoca","Furnizare","8145"
"Romania","Bucuresti","Furnizare","1920"
"Romania","Bucuresti","Furnizare","60"
"Romania","Bucuresti","Furnizare","11575"
"Romania","Bucuresti","Furnizare","5781"
"Romania","Bucuresti","Furnizare","2208"
"Romania","Bucuresti","Furnizare","1177"
"Romania","Bucuresti","Furnizare","2500"
"Romania","Bucuresti","Furnizare","1690"
"Romania","Bucuresti","Furnizare","4400"
"Romania","Bucuresti","Furnizare","10800"
"Romania","Bucuresti","Furnizare","3180"
"Romania","Bucuresti","Furnizare","3720"
"Romania","Bucuresti","Furnizare","7950"
"Romania","Bucuresti","Furnizare","5526"
"Romania","Braila","Servicii","221618"
"Romania","Horodniceni","Furnizare","26250"
"Romania","Horodniceni","Furnizare","86315"
"Romania","Cluj-Napoca","Furnizare","132969"
"Romania","Cluj-Napoca","Servicii","33887"
"Romania","Bucuresti","Furnizare","7200"
"Romania","Bucuresti","Furnizare","343200"
"Romania","Suceava","Furnizare","26250"
"Romania","Floresti","Furnizare","30850"
"Romania","Bucuresti","Furnizare","1705310"
"Romania","Bucuresti","Furnizare","144313"
"Romania","Bucuresti","Furnizare","1208640"
"Romania","Bucuresti","Furnizare","9752"
"Romania","Bucuresti","Furnizare","1260"
"Romania","Bucuresti","Furnizare","5900"
"Romania","Bucuresti","Furnizare","4794"
"Romania","Bucuresti","Furnizare","3550"
"Romania","Ramnicu Valcea","Servicii","307000"
"Romania","Bucuresti","Lucrari","452268"
"Romania","Bucuresti","Furnizare","4584"
"Romania","Bucuresti","Furnizare","7314"
"Romania","Bucuresti","Furnizare","6207"
"Romania","Bucuresti","Furnizare","3120"
"Romania","Bucuresti","Furnizare","3636"
"Romania","Bucuresti","Furnizare","4260"
"Romania","Bucuresti","Furnizare","1569"
"Romania","Bucuresti","Furnizare","2343"
"Romania","Bucuresti","Furnizare","4932"
"Romania","Bucuresti","Furnizare","2240"
"Romania","Otopeni","Furnizare","3636"
"Romania","Otopeni","Furnizare","1690"
"Romania","Otopeni","Furnizare","10800"
"Romania","Otopeni","Furnizare","7950"
"Romania","Otopeni","Furnizare","5526"
"Romania","Slobozia","Lucrari","18693"
"Romania","Ramnicu Valcea","Furnizare","889485"
"Romania","Ramnicu Valcea","Furnizare","13680"
"Romania","Otopeni","Furnizare","13166"
"Romania","Bucuresti","Furnizare","2097"
"Romania","Constanta","Furnizare","114420"
"Romania","Constanta","Furnizare","68325"
"Romania","Bucuresti","Furnizare","49800"
"Romania","Bucuresti","Servicii","16059"
"Romania","Bucuresti","Servicii","25120"
"Romania","Bucuresti","Servicii","176591"
"Romania","Bucuresti","Furnizare","134062"
"Romania","Bucuresti","Furnizare","46664"
"Romania","Bucuresti","Furnizare","280111"
"Romania","Bucuresti","Furnizare","71550"
"Romania","Cluj-Napoca","Furnizare","143300"
"Romania","Bacau","Furnizare","15330"
"Romania","Bacau","Furnizare","15330"
"Romania","Bucuresti","Furnizare","8258"
"Romania","Horodniceni","Furnizare","100300"
"Romania","Piatra-Neamt","Furnizare","107070"
"Romania","Horodniceni","Furnizare","103360"
"Romania","Horodniceni","Furnizare","25200"
"Romania","Targu Mures","Furnizare","9255"
"Romania","Targu Mures","Furnizare","550"
"Romania","Harsova","Furnizare","884856"
"Romania","Galati","Furnizare","60000"
"Romania","Timisoara","Servicii","44900"
"Romania","Iasi","Furnizare","327360"
"Romania","Iasi","Furnizare","130680"
"Romania","Iasi","Furnizare","1680"
"Romania","Iasi","Furnizare","1152"
"Romania","Iasi","Furnizare","77040"
"Romania","Iasi","Furnizare","766"
"Romania","Iasi","Furnizare","790"
"Romania","Iasi","Furnizare","207360"
"Romania","Iasi","Furnizare","523200"
"Romania","Iasi","Furnizare","16560"
"Romania","Iasi","Furnizare","379"
"Romania","Iasi","Furnizare","3377"
"Romania","Iasi","Furnizare","61440"
"Romania","Iasi","Furnizare","151152"
"Romania","Iasi","Furnizare","480"
"Romania","Corunca","Furnizare","13680"
"Romania","Corunca","Furnizare","9120"
"Romania","Corunca","Furnizare","3600"
"Romania","Corunca","Furnizare","6240"
"Romania","Corunca","Furnizare","666720"
"Romania","Corunca","Furnizare","185760"
"Romania","Corunca","Furnizare","5040"
"Romania","Iasi","Furnizare","31400"
"Romania","Targu Mures","Furnizare","7016"
"Romania","Sibiu","Lucrari","321600"
"Romania","Bucuresti","Furnizare","216617"
"Romania","Craiova","Servicii","93696"
"Romania","Bucuresti","Furnizare","8088"
"Romania","Otopeni","Furnizare","2384"
"Romania","Otopeni","Furnizare","455"
"Romania","Otopeni","Furnizare","624"
"Romania","Otopeni","Furnizare","860"
"Romania","Otopeni","Furnizare","1040"
"Romania","Otopeni","Furnizare","2639"
"Romania","Otopeni","Furnizare","5481"
"Romania","Baia Mare","Furnizare","398950"
"Romania","Bucuresti","Furnizare","26964"
"Romania","Valea Calugareasca","Servicii","332500"
"Romania","Balilesti","Furnizare","77824"
"Romania","Husi","Lucrari","831599"
"Romania","Dej","Furnizare","19160"
"Romania","Iasi","Lucrari","2502042"
"Romania","Bucuresti","Furnizare","443792"
"Romania","Bucuresti","Furnizare","23021"
"Romania","Giurgiu","Furnizare","405"
"Romania","Letcani","Furnizare","307940"
"Romania","Bucuresti","Furnizare","30032160"
"Romania","Timisoara","Furnizare","531101"
"Romania","Bistrita","Furnizare","7162"
"Romania","Bistrita","Furnizare","58768"
"Romania","Timisoara","Furnizare","148066"
"Romania","Tirgu-Mures","Servicii","129456"
"Romania","Bucuresti","Furnizare","4945"
"Romania","Bucuresti","Furnizare","10690"
"Romania","Ploiesti","Lucrari","825151"
"Romania","Sacele","Servicii","27852"
"Romania","Sacele","Servicii","675"
"Romania","Sacele","Servicii","7410"
"Romania","Sibiu","Servicii","32690"
"Romania","Craiova","Lucrari","34995"
"Romania","Bucuresti","Furnizare","38220"
"Romania","Bucuresti","Furnizare","3864"
"Romania","Zalau","Furnizare","800749079"
"Romania","Zalau","Furnizare","290612706"
"Romania","Zalau","Furnizare","994320752"
"Romania","Ramnicu Valcea","Furnizare","53400"
"Romania","Ramnicu Valcea","Furnizare","33480"
"Romania","Ramnicu Valcea","Furnizare","6840"
"Romania","Ramnicu Valcea","Furnizare","3600"
"Romania","Ramnicu Valcea","Furnizare","27000"
"Romania","Ramnicu Valcea","Furnizare","4230"
"Romania","Ramnicu Valcea","Furnizare","53400"
"Romania","Sibiu","Servicii","1278108"
"Romania","Ramnicu Valcea","Furnizare","757800"
"Romania","Chitila","Lucrari","1310188"
"Romania","Bucuresti","Furnizare","792"
"Romania","Sibiu","Servicii","133800"
"Romania","Bucuresti","Servicii","303996"
"Romania","Bucuresti","Furnizare","1487"
"Romania","Bucuresti","Furnizare","14388"
"Romania","Bucuresti","Furnizare","225"
"Romania","Bucuresti","Furnizare","4330"
"Romania","Bucuresti","Furnizare","13000"
"Romania","1 Decembrie","Furnizare","290612706"
"Romania","1 Decembrie","Furnizare","994320752"
"Romania","Brasov","Furnizare","19190"
"Romania","Giurgiu","Lucrari","147239"
"Romania","Bucuresti","Servicii","21432"
"Romania","Bucuresti","Furnizare","80904"
"Germany","NA","Furnizare","290612706"
"Germany","NA","Furnizare","994320752"
"Romania","Ramnicu Valcea","Furnizare","757800"
"Romania","Ramnicu Valcea","Furnizare","33480"
"Romania","Ramnicu Valcea","Furnizare","889485"
"Romania","Husi","Lucrari","6304189"
"Austria","NA","Furnizare","800749079"
"Romania","Bucuresti","Servicii","154320"
"Romania","Ploiesti","Furnizare","157520"
"Romania","Maracineni","Furnizare","757800"
"Romania","BUCURESTI","Servicii","80698"
"Romania","BUCURESTI","Servicii","140918"
"Romania","Bucuresti","Servicii","5010"
"Romania","Sangeorgiu de Mures","Furnizare","53400"
"Romania","Deva","Furnizare","42002"
"Romania","Botosani","Furnizare","201634"
"Romania","Mogosoaia","Furnizare","56652"
"Romania","Mogosoaia","Furnizare","174360"
"Romania","Mogosoaia","Furnizare","696960"
"Romania","Mogosoaia","Furnizare","327360"
"Romania","Mogosoaia","Furnizare","2125200"
"Romania","Mogosoaia","Furnizare","120960"
"Romania","Mogosoaia","Furnizare","204480"
"Romania","Mogosoaia","Furnizare","77040"
"Romania","Mogosoaia","Furnizare","543840"
"Romania","Mogosoaia","Furnizare","543840"
"Romania","Mogosoaia","Furnizare","766"
"Romania","Mogosoaia","Furnizare","213600"
"Romania","Mogosoaia","Furnizare","591840"
"Romania","Mogosoaia","Furnizare","666720"
"Romania","Mogosoaia","Furnizare","523200"
"Romania","Mogosoaia","Furnizare","16560"
"Romania","Mogosoaia","Furnizare","379"
"Romania","Mogosoaia","Furnizare","3377"
"Romania","Mogosoaia","Furnizare","151152"
"Romania","Mogosoaia","Furnizare","38220"
"Romania","Mogosoaia","Furnizare","3864"
"Romania","Bucuresti","Furnizare","13680"
"Romania","Bucuresti","Furnizare","9120"
"Romania","Bucuresti","Furnizare","1152"
"Romania","Bucuresti","Furnizare","480"
"Romania","Bucuresti","Furnizare","2594"
"Romania","Targoviste","Furnizare","16012"
"Romania","Cluj-Napoca","Lucrari","598803"
"Romania","Bucuresti","Furnizare","2598"
"Romania","Bucuresti","Furnizare","9600"
"Italy","NA","Lucrari","1609749"
"Romania","Targoviste","Furnizare","889485"
"Romania","Bucuresti","Furnizare","258000"
"Romania","Focsani","Lucrari","1200451"
"Romania","Miercurea-Ciuc","Furnizare","56109"
"Romania","BUCURESTI","Servicii","80698"
"Romania","Bucuresti","Furnizare","374100"
"Romania","Bucuresti","Furnizare","5040"
"Romania","Bucuresti","Furnizare","280"
"Romania","Bucuresti","Furnizare","37724"
"Romania","Bucuresti","Furnizare","180"
"Romania","Bucuresti","Furnizare","1926"
"Romania","Timisoara","Furnizare","4496"
"Romania","Bucuresti","Furnizare","80957"
"Romania","Iasi","Furnizare","24600"
"Romania","Iasi","Furnizare","1350"
"Romania","Iasi","Furnizare","53400"
"Romania","Iasi","Furnizare","4632"
"Romania","Timisoara","Furnizare","94500"
"Romania","Bucuresti","Furnizare","31071"
"Romania","Bucuresti","Furnizare","2125200"
"Romania","Bucuresti","Furnizare","130680"
"Romania","Bucuresti","Furnizare","129120"
"Romania","Bucuresti","Furnizare","1680"
"Romania","Bucuresti","Furnizare","344"
"Romania","Bucuresti","Furnizare","120960"
"Romania","Bucuresti","Furnizare","204480"
"Romania","Bucuresti","Furnizare","77040"
"Romania","Bucuresti","Furnizare","543840"
"Romania","Bucuresti","Furnizare","543840"
"Romania","Bucuresti","Furnizare","766"
"Romania","Bucuresti","Furnizare","790"
"Romania","Bucuresti","Furnizare","123120"
"Romania","Bucuresti","Furnizare","14400"
"Romania","Bucuresti","Furnizare","213600"
"Romania","Bucuresti","Furnizare","591840"
"Romania","Bucuresti","Furnizare","207360"
"Romania","Bucuresti","Furnizare","185760"
"Romania","Bucuresti","Furnizare","523200"
"Romania","Bucuresti","Furnizare","3377"
"Romania","Bucuresti","Furnizare","61440"
"Romania","Bucuresti","Furnizare","151152"
"Romania","Bucuresti","Furnizare","480"
"Romania","Bucuresti","Furnizare","5040"
"Romania","Bucuresti","Furnizare","38220"
"Romania","Sibiu","Furnizare","174360"
"Romania","Sibiu","Furnizare","696960"
"Romania","Sibiu","Furnizare","738072"
"Romania","Bucuresti","Furnizare","4722"
"Romania","Bucuresti","Furnizare","47222"
"Romania","Bucuresti","Furnizare","56652"
"Romania","Baia Mare","Furnizare","164250"
"Romania","Bucuresti","Furnizare","13680"
"Romania","Bucuresti","Furnizare","129120"
"Romania","Bucuresti","Furnizare","9120"
"Romania","Bucuresti","Furnizare","1680"
"Romania","Bucuresti","Furnizare","344"
"Romania","Bucuresti","Furnizare","96"
"Romania","Bucuresti","Furnizare","1152"
"Romania","Bucuresti","Furnizare","61440"
"Romania","Brasov","Furnizare","170688"
"Romania","Pitesti","Furnizare","543840"
"Romania","Pitesti","Furnizare","213600"
"Romania","Pitesti","Furnizare","591840"
"Romania","Pitesti","Furnizare","3864"
"Romania","Recea","Lucrari","1457777"
"Romania","Bucuresti","Furnizare","96000"
"Romania","Deva","Servicii","204045"
"Romania","Bucuresti","Furnizare","1885264"
"Romania","BUCURESTI","Servicii","140784"
"Romania","Bucuresti","Furnizare","327360"
"Romania","Bucuresti","Furnizare","2125200"
"Romania","Bucuresti","Furnizare","130680"
"Romania","Bucuresti","Furnizare","738072"
"Romania","Bucuresti","Furnizare","543840"
"Romania","Bucuresti","Furnizare","790"
"Romania","Bucuresti","Furnizare","666720"
"Romania","Bucuresti","Furnizare","16560"
"Romania","Bucuresti","Furnizare","34320"
"Romania","Deva","Furnizare","6501"
"Romania","Brasov","Furnizare","174360"
"Romania","Brasov","Furnizare","696960"
"Romania","Brasov","Furnizare","344"
"Romania","Brasov","Furnizare","120960"
"Romania","Brasov","Furnizare","3600"
"Romania","Brasov","Furnizare","204480"
"Romania","Brasov","Furnizare","738072"
"Romania","Brasov","Furnizare","6240"
"Romania","Otopeni","Furnizare","9972"
"Romania","Brasov","Furnizare","63941"
"Romania","Bucuresti","Furnizare","23300"
"Romania","Brasov","Lucrari","459169"
"Romania","Bucuresti","Furnizare","24700654"
"Romania","Orlesti","Furnizare","400"
"Romania","Orlesti","Furnizare","4920"
"Romania","Orlesti","Furnizare","5100"
"Romania","Orlesti","Furnizare","9000"
"Romania","Orlesti","Furnizare","210"
"Romania","Orlesti","Furnizare","23850"
"Romania","Orlesti","Furnizare","180"
"Romania","Orlesti","Furnizare","1250"
"Romania","Orlesti","Furnizare","22000"
"Romania","Orlesti","Furnizare","3080"
"Romania","Orlesti","Furnizare","450"
"Romania","Orlesti","Furnizare","24600"
"Romania","Orlesti","Furnizare","53400"
"Romania","Orlesti","Furnizare","33480"
"Romania","Orlesti","Furnizare","13680"
"Romania","Orlesti","Furnizare","6840"
"Romania","Orlesti","Furnizare","3600"
"Romania","Orlesti","Furnizare","1350"
"Romania","Orlesti","Furnizare","4950"
"Romania","Orlesti","Furnizare","27000"
"Romania","Orlesti","Furnizare","4230"
"Romania","Orlesti","Furnizare","25200"
"Romania","Targoviste","Lucrari","19278"
"Romania","Sibiu","Lucrari","25500"
"Romania","Bucuresti","Lucrari","455860"
"Romania","Botosani","Servicii","107760"
"Romania","Curtea de Arges","Furnizare","24840"
"Romania","Curtea de Arges","Furnizare","53400"
"Romania","Curtea de Arges","Furnizare","6840"
"Romania","Curtea de Arges","Furnizare","4950"
"Romania","Curtea de Arges","Furnizare","27000"
"Romania","Curtea de Arges","Furnizare","4230"
"Romania","Curtea de Arges","Furnizare","53400"
"Romania","Curtea de Arges","Furnizare","25200"
"Romania","Hunedoara","Furnizare","642"
"Romania","BUCURESTI","Servicii","70891"
"Romania","Codlea","Lucrari","1567080"
"Romania","Bucuresti","Furnizare","185000"
"Romania","Suceava","Furnizare","5500"
"Romania","Suceava","Furnizare","172380"
"Romania","BUCURESTI","Servicii","140918"
"Romania","Suceava","Furnizare","100300"
"Romania","Suceava","Furnizare","139234"
"Romania","Targu Mures","Furnizare","787"
"Romania","soimus","Furnizare","8443"
"Romania","Bucuresti","Lucrari","341612"
"Romania","Suceava","Furnizare","130275"
"Romania","Suceava","Furnizare","160620"
"Romania","Suceava","Furnizare","139234"
"Romania","Bucuresti","Furnizare","3600"
"Romania","Manesti","Lucrari","12"
"Romania","Slobozia","Lucrari","1872000"
"Romania","Ploiesti","Furnizare","98602"
"Romania","Craiova","Furnizare","400"
"Romania","Craiova","Furnizare","4920"
"Romania","Craiova","Furnizare","5100"
"Romania","Craiova","Furnizare","9000"
"Romania","Craiova","Furnizare","24840"
"Romania","Craiova","Furnizare","23850"
"Romania","Craiova","Furnizare","180"
"Romania","Craiova","Furnizare","1250"
"Romania","Craiova","Furnizare","22000"
"Romania","Craiova","Furnizare","3080"
"Romania","Craiova","Furnizare","450"
"Romania","Craiova","Furnizare","24600"
"Romania","Craiova","Furnizare","53400"
"Romania","Craiova","Furnizare","33480"
"Romania","Craiova","Furnizare","13680"
"Romania","Craiova","Furnizare","6840"
"Romania","Craiova","Furnizare","3600"
"Romania","Craiova","Furnizare","1350"
"Romania","Craiova","Furnizare","27000"
"Romania","Craiova","Furnizare","4230"
"Romania","Craiova","Furnizare","25200"
"Italy","NA","Lucrari","226525"
"Romania","Bucuresti","Furnizare","41"
"Romania","Bucuresti","Furnizare","26189"
"Romania","Bucuresti","Furnizare","394980"
"Romania","BUCURESTI","Servicii","140918"
"Romania","Cluj-Napoca","Lucrari","12850860"
